system,local_id,entity_kind,entity_id
claims_b,MB24354859,member,M-001767
claims_b,MB85822412,member,M-000001
claims_b,MB31692809,member,M-001571
claims_b,MB31726318,member,M-000052
claims_b,MB07220897,member,M-001276
claims_b,MB74547422,member,M-001307
claims_b,MB25048615,member,M-001112
claims_b,MB85381661,member,M-001851
claims_b,MB24149421,member,M-000569
claims_b,MB76569490,member,M-001145
claims_b,MB80505645,member,M-000987
claims_b,MB94123965,member,M-000083
claims_b,MB50598851,member,M-000573
claims_b,MB30824989,member,M-000489
claims_b,MB06927215,member,M-000189
claims_b,MB49781518,member,M-001623
claims_b,MB50292051,member,M-001585
claims_b,MB84122098,member,M-001567
claims_b,MB14012339,member,M-002219
claims_b,MB42619317,member,M-001945
claims_b,MB54914054,member,M-000571
claims_b,MB84586329,member,M-000928
claims_b,MB89393218,member,M-002380
claims_b,MB94738032,member,M-002376
claims_b,MB52430296,member,M-001886
claims_b,MB60026580,member,M-002056
claims_b,MB96225740,member,M-000726
claims_b,MB88889317,member,M-001786
claims_b,MB11174172,member,M-002068
claims_b,MB53769608,member,M-001366
claims_b,MB19513094,member,M-001457
claims_b,MB46748074,member,M-000584
claims_b,MB88837400,member,M-000910
claims_b,MB42137166,member,M-001666
claims_b,MB20979701,member,M-001542
claims_b,MB59096899,member,M-000205
claims_b,MB82182875,member,M-001059
claims_b,MB27775381,member,M-000617
claims_b,MB15087236,member,M-002182
claims_b,MB57722445,member,M-001161
claims_b,MB11152355,member,M-001420
claims_b,MB65084661,member,M-001331
claims_b,MB70222787,member,M-001120
claims_b,MB30860700,member,M-001026
claims_b,MB38744673,member,M-000608
claims_b,MB49479669,member,M-001892
claims_b,MB59940949,member,M-001003
claims_b,MB14428014,member,M-000415
claims_b,MB02634395,member,M-001679
claims_b,MB36042404,member,M-000629
claims_b,MB24195880,member,M-002251
claims_b,MB73851788,member,M-001138
claims_b,MB59118000,member,M-001165
claims_b,MB72631078,member,M-001829
claims_b,MB57973424,member,M-001155
claims_b,MB91193599,member,M-002040
claims_b,MB09893106,member,M-000744
claims_b,MB61428713,member,M-000359
claims_b,MB40253107,member,M-001562
claims_b,MB65987927,member,M-001521
claims_b,MB60726434,member,M-000585
claims_b,MB85714702,member,M-001132
claims_b,MB64867032,member,M-001857
claims_b,MB51536717,member,M-000104
claims_b,MB15808361,member,M-000812
claims_b,MB44629892,member,M-000356
claims_b,MB49805178,member,M-000506
claims_b,MB76740966,member,M-001743
claims_b,MB20270856,member,M-000525
claims_b,MB75387867,member,M-000270
claims_b,MB70459205,member,M-001982
claims_b,MB09031632,member,M-000492
claims_b,MB52908270,member,M-002168
claims_b,MB42860106,member,M-002350
claims_b,MB77500742,member,M-000623
claims_b,MB73882978,member,M-001234
claims_b,MB81917334,member,M-000144
claims_b,MB96539316,member,M-000109
claims_b,MB36866059,member,M-002339
claims_b,MB12993840,member,M-000408
claims_b,MB41819114,member,M-001091
claims_b,MB55446317,member,M-000814
claims_b,MB82012822,member,M-000419
claims_b,MB96910313,member,M-000750
claims_b,MB28582041,member,M-001565
claims_b,MB40098215,member,M-002307
claims_b,MB46938140,member,M-001164
claims_b,MB59573887,member,M-001444
claims_b,MB04905998,member,M-001265
claims_b,MB88848098,member,M-000832
claims_b,MB41895110,member,M-001268
claims_b,MB25176902,member,M-000188
claims_b,MB66616115,member,M-001442
claims_b,MB10346606,member,M-000972
claims_b,MB22384662,member,M-000852
claims_b,MB58718382,member,M-000662
claims_b,MB52989744,member,M-000764
claims_b,MB26119862,member,M-001808
claims_b,MB35522715,member,M-001355
claims_b,MB96055394,member,M-000816
claims_b,MB48359530,member,M-001053
claims_b,MB67194013,member,M-001508
claims_b,MB19898606,member,M-001228
claims_b,MB53108878,member,M-000563
claims_b,MB18605786,member,M-001424
claims_b,MB68679929,member,M-000844
claims_b,MB93748393,member,M-000321
claims_b,MB27476059,member,M-001433
claims_b,MB42965968,member,M-002332
claims_b,MB13396125,member,M-000846
claims_b,MB30317902,member,M-001558
claims_b,MB26770527,member,M-000451
claims_b,MB95250511,member,M-001896
claims_b,MB55800998,member,M-001707
claims_b,MB57555628,member,M-001711
claims_b,MB71659221,member,M-000893
claims_b,MB31101353,member,M-002164
claims_b,MB65641573,member,M-002115
claims_b,MB54664494,member,M-001519
claims_b,MB05614174,member,M-000077
claims_b,MB00969945,member,M-001991
claims_b,MB04197492,member,M-001121
claims_b,MB19208935,member,M-000216
claims_b,MB53826716,member,M-000053
claims_b,MB30484663,member,M-001075
claims_b,MB56672010,member,M-001083
claims_b,MB10254278,member,M-001496
claims_b,MB49491122,member,M-000308
claims_b,MB88864649,member,M-001534
claims_b,MB45461591,member,M-000232
claims_b,MB43333406,member,M-002344
claims_b,MB93333735,member,M-001311
claims_b,MB17208745,member,M-000944
claims_b,MB99125431,member,M-001048
claims_b,MB63820451,member,M-002263
claims_b,MB84051119,member,M-002162
claims_b,MB31272553,member,M-000250
claims_b,MB12339511,member,M-002214
claims_b,MB89763770,member,M-002048
claims_b,MB96207619,member,M-002327
claims_b,MB74943752,member,M-002199
claims_b,MB88131849,member,M-002108
claims_b,MB88612211,member,M-000497
claims_b,MB86750938,member,M-002371
claims_b,MB38833650,member,M-000619
claims_b,MB81094790,member,M-000869
claims_b,MB92038468,member,M-000835
claims_b,MB55149958,member,M-000976
claims_b,MB53741103,member,M-002215
claims_b,MB36048781,member,M-000777
claims_b,MB73863413,member,M-000051
claims_b,MB98116677,member,M-000142
claims_b,MB46142898,member,M-000761
claims_b,MB76024718,member,M-001560
claims_b,MB56488286,member,M-001597
claims_b,MB29598969,member,M-000607
claims_b,MB76904329,member,M-002049
claims_b,MB64635885,member,M-002313
claims_b,MB53069304,member,M-001753
claims_b,MB29624910,member,M-001124
claims_b,MB55838294,member,M-000853
claims_b,MB43555463,member,M-001102
claims_b,MB76460539,member,M-000060
claims_b,MB13494908,member,M-000449
claims_b,MB24728879,member,M-001840
claims_b,MB10666936,member,M-002089
claims_b,MB65581613,member,M-000520
claims_b,MB50400522,member,M-001769
claims_b,MB41935074,member,M-001278
claims_b,MB94233276,member,M-002278
claims_b,MB36169218,member,M-002110
claims_b,MB19940314,member,M-001852
claims_b,MB80525899,member,M-001814
claims_b,MB33183955,member,M-000111
claims_b,MB86618062,member,M-001866
claims_b,MB99328127,member,M-001723
claims_b,MB70381542,member,M-001152
claims_b,MB13311507,member,M-000263
claims_b,MB78786294,member,M-001876
claims_b,MB10460758,member,M-000638
claims_b,MB21076551,member,M-001704
claims_b,MB21131878,member,M-001014
claims_b,MB97754450,member,M-002078
claims_b,MB65575808,member,M-000148
claims_b,MB58667423,member,M-001081
claims_b,MB67680031,member,M-000418
claims_b,MB22862463,member,M-002349
claims_b,MB80145249,member,M-002265
claims_b,MB24525524,member,M-001986
claims_b,MB30763714,member,M-001032
claims_b,MB65987111,member,M-001951
claims_b,MB19787096,member,M-002024
claims_b,MB10443030,member,M-000737
claims_b,MB45119729,member,M-001156
claims_b,MB87112459,member,M-001434
claims_b,MB05684813,member,M-000370
claims_b,MB93079853,member,M-002197
claims_b,MB04325890,member,M-000613
claims_b,MB18050706,member,M-001539
claims_b,MB52780072,member,M-000412
claims_b,MB33858172,member,M-002134
claims_b,MB07532195,member,M-000213
claims_b,MB24901990,member,M-001116
claims_b,MB88575748,member,M-000199
claims_b,MB46017729,member,M-000886
claims_b,MB30281491,member,M-000233
claims_b,MB96917555,member,M-000029
claims_b,MB95746805,member,M-000806
claims_b,MB65884623,member,M-000159
claims_b,MB20807167,member,M-001114
claims_b,MB80869462,member,M-000887
claims_b,MB80010054,member,M-001277
claims_b,MB50326016,member,M-000919
claims_b,MB76970753,member,M-000441
claims_b,MB26830448,member,M-000895
claims_b,MB46544523,member,M-002308
claims_b,MB06497381,member,M-000631
claims_b,MB39658873,member,M-001660
claims_b,MB50128319,member,M-001408
claims_b,MB42478375,member,M-001239
claims_b,MB77186069,member,M-002057
claims_b,MB18566572,member,M-000023
claims_b,MB59110577,member,M-001842
claims_b,MB46533974,member,M-000666
claims_b,MB39542951,member,M-001323
claims_b,MB04919926,member,M-000956
claims_b,MB46309454,member,M-000970
claims_b,MB58700864,member,M-001658
claims_b,MB98538517,member,M-002297
claims_b,MB17151649,member,M-001659
claims_b,MB84535600,member,M-001885
claims_b,MB43406567,member,M-001353
claims_b,MB27622679,member,M-001760
claims_b,MB08042731,member,M-001942
claims_b,MB94049898,member,M-000837
claims_b,MB19949181,member,M-000957
claims_b,MB16581824,member,M-001216
claims_b,MB38168910,member,M-001231
claims_b,MB44438762,member,M-000749
claims_b,MB80772485,member,M-002329
claims_b,MB76797698,member,M-002289
claims_b,MB22898616,member,M-001070
claims_b,MB13070100,member,M-002227
claims_b,MB74386123,member,M-000555
claims_b,MB77890494,member,M-000310
claims_b,MB62269929,member,M-002284
claims_b,MB25529779,member,M-001263
claims_b,MB93652923,member,M-001153
claims_b,MB43751263,member,M-001403
claims_b,MB78874216,member,M-001689
claims_b,MB38189707,member,M-001731
claims_b,MB51657620,member,M-001426
claims_b,MB46073103,member,M-001168
claims_b,MB00209961,member,M-000350
claims_b,MB56682016,member,M-000640
claims_b,MB29495837,member,M-002312
claims_b,MB09957701,member,M-000307
claims_b,MB95507402,member,M-002131
claims_b,MB63550616,member,M-001414
claims_b,MB48140388,member,M-000246
claims_b,MB69786361,member,M-001533
claims_b,MB92555887,member,M-001147
claims_b,MB46616029,member,M-001561
claims_b,MB48258264,member,M-000466
claims_b,MB98807658,member,M-001518
claims_b,MB26884696,member,M-001869
claims_b,MB25118997,member,M-000709
claims_b,MB90057130,member,M-000941
claims_b,MB50641104,member,M-001749
claims_b,MB03989423,member,M-001530
claims_b,MB23461307,member,M-001039
claims_b,MB58810561,member,M-000373
claims_b,MB02823170,member,M-000040
claims_b,MB42222252,member,M-002224
claims_b,MB28463020,member,M-002366
claims_b,MB78809974,member,M-001472
claims_b,MB32483531,member,M-000572
claims_b,MB68333267,member,M-000421
claims_b,MB37945817,member,M-000171
claims_b,MB21204188,member,M-000632
claims_b,MB11395409,member,M-000688
claims_b,MB10500470,member,M-001318
claims_b,MB83154172,member,M-000237
claims_b,MB19175605,member,M-001745
claims_b,MB94857204,member,M-001389
claims_b,MB81709974,member,M-001788
claims_b,MB68386961,member,M-000651
claims_b,MB84014298,member,M-002159
claims_b,MB58211760,member,M-000820
claims_b,MB15294777,member,M-000594
claims_b,MB63215242,member,M-001406
claims_b,MB81624673,member,M-001463
claims_b,MB23978249,member,M-000030
claims_b,MB48219211,member,M-001370
claims_b,MB93725349,member,M-001997
claims_b,MB13116517,member,M-001553
claims_b,MB11669195,member,M-002088
claims_b,MB90297353,member,M-000479
claims_b,MB98129162,member,M-000459
claims_b,MB44468633,member,M-000811
claims_b,MB14768716,member,M-002172
claims_b,MB04631527,member,M-001971
claims_b,MB53991141,member,M-000494
claims_b,MB66505939,member,M-002098
claims_b,MB93494928,member,M-000055
claims_b,MB62363359,member,M-000108
claims_b,MB62305089,member,M-001821
claims_b,MB48082464,member,M-000253
claims_b,MB69193132,member,M-002102
claims_b,MB24073380,member,M-000081
claims_b,MB04531191,member,M-002322
claims_b,MB67913458,member,M-001262
claims_b,MB39786693,member,M-000920
claims_b,MB46095437,member,M-000313
claims_b,MB75603667,member,M-000644
claims_b,MB40987442,member,M-000166
claims_b,MB09901281,member,M-002205
claims_b,MB76391152,member,M-001645
claims_b,MB67292380,member,M-000312
claims_b,MB77004412,member,M-001459
claims_b,MB32008932,member,M-001372
claims_b,MB70238316,member,M-001077
claims_b,MB66830369,member,M-002006
claims_b,MB88549488,member,M-002009
claims_b,MB32329237,member,M-000034
claims_b,MB07224328,member,M-001066
claims_b,MB81987136,member,M-000877
claims_b,MB60016768,member,M-001299
claims_b,MB30208616,member,M-002029
claims_b,MB74303190,member,M-000762
claims_b,MB70162053,member,M-000315
claims_b,MB67085942,member,M-000348
claims_b,MB50885459,member,M-000126
claims_b,MB63733841,member,M-001586
claims_b,MB39379055,member,M-002061
claims_b,MB25529407,member,M-000049
claims_b,MB40550084,member,M-000220
claims_b,MB68891441,member,M-000793
claims_b,MB55573350,member,M-002274
claims_b,MB05512205,member,M-000136
claims_b,MB91743095,member,M-001870
claims_b,MB75067208,member,M-002216
claims_b,MB71286543,member,M-000058
claims_b,MB83728466,member,M-002280
claims_b,MB32537638,member,M-000567
claims_b,MB64693042,member,M-001959
claims_b,MB60394210,member,M-001879
claims_b,MB82362000,member,M-000747
claims_b,MB40794416,member,M-001726
claims_b,MB33742830,member,M-000153
claims_b,MB28885391,member,M-002065
claims_b,MB68559074,member,M-000983
claims_b,MB54913082,member,M-000605
claims_b,MB09150490,member,M-000912
claims_b,MB78674767,member,M-001774
claims_b,MB48433612,member,M-002200
claims_b,MB09795032,member,M-002249
claims_b,MB09189076,member,M-001085
claims_b,MB86942366,member,M-002071
claims_b,MB63102032,member,M-001094
claims_b,MB51414775,member,M-000641
claims_b,MB15578562,member,M-000582
claims_b,MB46676884,member,M-000486
claims_b,MB90996763,member,M-001803
claims_b,MB37432067,member,M-001528
claims_b,MB81339562,member,M-001798
claims_b,MB29233657,member,M-002150
claims_b,MB92917283,member,M-000538
claims_b,MB91142316,member,M-002099
claims_b,MB90990079,member,M-000858
claims_b,MB89501846,member,M-000217
claims_b,MB54692890,member,M-001773
claims_b,MB48537831,member,M-000011
claims_b,MB49203071,member,M-000830
claims_b,MB89774697,member,M-000121
claims_b,MB68603195,member,M-001036
claims_b,MB84790150,member,M-000358
claims_b,MB18453800,member,M-000524
claims_b,MB34716747,member,M-000790
claims_b,MB62732043,member,M-000122
claims_b,MB01889398,member,M-000822
claims_b,MB87069904,member,M-000513
claims_b,MB58488779,member,M-001629
claims_b,MB37465789,member,M-001916
claims_b,MB15123535,member,M-001397
claims_b,MB85847718,member,M-002154
claims_b,MB73998961,member,M-000264
claims_b,MB46109986,member,M-001321
claims_b,MB75990691,member,M-002146
claims_b,MB91590630,member,M-001443
claims_b,MB08373492,member,M-001354
claims_b,MB88013189,member,M-001125
claims_b,MB33266810,member,M-000718
claims_b,MB91816788,member,M-001383
claims_b,MB14716857,member,M-000024
claims_b,MB30310459,member,M-002353
claims_b,MB20162191,member,M-002186
claims_b,MB74198767,member,M-001908
claims_b,MB55686049,member,M-001946
claims_b,MB95532642,member,M-001305
claims_b,MB91014040,member,M-001531
claims_b,MB90106068,member,M-000500
claims_b,MB68967357,member,M-000906
claims_b,MB50601468,member,M-002014
claims_b,MB43359494,member,M-002192
claims_b,MB13698845,member,M-002362
claims_b,MB86087848,member,M-000861
claims_b,MB78673120,member,M-001975
claims_b,MB85295586,member,M-000601
claims_b,MB46802956,member,M-000796
claims_b,MB96721692,member,M-000398
claims_b,MB74759271,member,M-001620
claims_b,MB63187139,member,M-000808
claims_b,MB90701132,member,M-001822
claims_b,MB90142381,member,M-001791
claims_b,MB39258091,member,M-001176
claims_b,MB54609958,member,M-001805
claims_b,MB28345472,member,M-000829
claims_b,MB06280294,member,M-002333
claims_b,MB20980122,member,M-001694
claims_b,MB34675473,member,M-000146
claims_b,MB56158469,member,M-001894
claims_b,MB95868110,member,M-001286
claims_b,MB37071046,member,M-000770
claims_b,MB27430524,member,M-001953
claims_b,MB41395350,member,M-000287
claims_b,MB39171088,member,M-000556
claims_b,MB97663808,member,M-001978
claims_b,MB13596829,member,M-002374
claims_b,MB45667651,member,M-000007
claims_b,MB25925669,member,M-000461
claims_b,MB80559564,member,M-000754
claims_b,MB27226295,member,M-001223
claims_b,MB15132198,member,M-000653
claims_b,MB86996261,member,M-001432
claims_b,MB00512117,member,M-000753
claims_b,MB68072320,member,M-000955
claims_b,MB77446468,member,M-000162
claims_b,MB98563672,member,M-002266
claims_b,MB14474127,member,M-001812
claims_b,MB90961791,member,M-001344
claims_b,MB96526032,member,M-002011
claims_b,MB62654864,member,M-000411
claims_b,MB88605814,member,M-001296
claims_b,MB70574548,member,M-001123
claims_b,MB38851553,member,M-002120
claims_b,MB59479985,member,M-001069
claims_b,MB03808225,member,M-000399
claims_b,MB12483514,member,M-001028
claims_b,MB17956913,member,M-000827
claims_b,MB11716836,member,M-000553
claims_b,MB98657752,member,M-000082
claims_b,MB01435415,member,M-002091
claims_b,MB86516297,member,M-002051
claims_b,MB47576607,member,M-001728
claims_b,MB03860039,member,M-001499
claims_b,MB89318726,member,M-002012
claims_b,MB22969840,member,M-000016
claims_b,MB85978796,member,M-001939
claims_b,MB66756320,member,M-000867
claims_b,MB73305194,member,M-001315
claims_b,MB14681002,member,M-001540
claims_b,MB37290843,member,M-002361
claims_b,MB72723772,member,M-001757
claims_b,MB01785713,member,M-001670
claims_b,MB11783647,member,M-001185
claims_b,MB35507920,member,M-000172
claims_b,MB72060023,member,M-000593
claims_b,MB43233116,member,M-000260
claims_b,MB89135168,member,M-001926
claims_b,MB24146337,member,M-002324
claims_b,MB03670974,member,M-001598
claims_b,MB06818112,member,M-000072
claims_b,MB78479996,member,M-002054
claims_b,MB72029307,member,M-000475
claims_b,MB20224423,member,M-001090
claims_b,MB07148018,member,M-000340
claims_b,MB51320957,member,M-001865
claims_b,MB52425387,member,M-002190
claims_b,MB13190487,member,M-001342
claims_b,MB21212522,member,M-001401
claims_b,MB23593960,member,M-000454
claims_b,MB88817918,member,M-000980
claims_b,MB88221829,member,M-000684
claims_b,MB28410963,member,M-001375
claims_b,MB53255602,member,M-000959
claims_b,MB01089747,member,M-001301
claims_b,MB58743898,member,M-000933
claims_b,MB98812961,member,M-000882
claims_b,MB14319594,member,M-001033
claims_b,MB15158211,member,M-000856
claims_b,MB04623108,member,M-001920
claims_b,MB17590313,member,M-002336
claims_b,MB50040550,member,M-001468
claims_b,MB45999465,member,M-000850
claims_b,MB37319033,member,M-002330
claims_b,MB31611127,member,M-000464
claims_b,MB05727862,member,M-000767
claims_b,MB55325058,member,M-001076
claims_b,MB73893835,member,M-001861
claims_b,MB26332415,member,M-000518
claims_b,MB71056927,member,M-001180
claims_b,MB55491233,member,M-001288
claims_b,MB69429969,member,M-000802
claims_b,MB12684736,member,M-001489
claims_b,MB45430797,member,M-002042
claims_b,MB16587799,member,M-000235
claims_b,MB56733465,member,M-001958
claims_b,MB75751409,member,M-000123
claims_b,MB05609238,member,M-001778
claims_b,MB33646722,member,M-000943
claims_b,MB57337891,member,M-000499
claims_b,MB52133188,member,M-000720
claims_b,MB87363169,member,M-001970
claims_b,MB59020960,member,M-000759
claims_b,MB44492381,member,M-000776
claims_b,MB71611045,member,M-001761
claims_b,MB16726926,member,M-000093
claims_b,MB06580878,member,M-001230
claims_b,MB84644215,member,M-001208
claims_b,MB03296743,member,M-000581
claims_b,MB72079745,member,M-000913
claims_b,MB81924787,member,M-002235
claims_b,MB40577537,member,M-001182
claims_b,MB71473736,member,M-001337
claims_b,MB46120632,member,M-001060
claims_b,MB19587040,member,M-000559
claims_b,MB15682275,member,M-001626
claims_b,MB43496580,member,M-001215
claims_b,MB46815569,member,M-000440
claims_b,MB67108989,member,M-002118
claims_b,MB32472381,member,M-000788
claims_b,MB79864260,member,M-000059
claims_b,MB31726640,member,M-001591
claims_b,MB23813700,member,M-000905
claims_b,MB61694016,member,M-001537
claims_b,MB13238889,member,M-002140
claims_b,MB08448940,member,M-001445
claims_b,MB32713008,member,M-000195
claims_b,MB65826121,member,M-002062
claims_b,MB64657836,member,M-000800
claims_b,MB43298644,member,M-001119
claims_b,MB03922081,member,M-002010
claims_b,MB40618137,member,M-001260
claims_b,MB73226170,member,M-000401
claims_b,MB88388851,member,M-001522
claims_b,MB26802975,member,M-000335
claims_b,MB56606345,member,M-002331
claims_b,MB40151803,member,M-000219
claims_b,MB28944689,member,M-000345
claims_b,MB78577462,member,M-001212
claims_b,MB48345978,member,M-002001
claims_b,MB73948598,member,M-001461
claims_b,MB99390397,member,M-001664
claims_b,MB52401521,member,M-000054
claims_b,MB31193292,member,M-001929
claims_b,MB63602527,member,M-002041
claims_b,MB46150365,member,M-001455
claims_b,MB04547522,member,M-001594
claims_b,MB19990477,member,M-000423
claims_b,MB84772931,member,M-001716
claims_b,MB66252048,member,M-002370
claims_b,MB15682621,member,M-001257
claims_b,MB69425047,member,M-001806
claims_b,MB97354742,member,M-001511
claims_b,MB50653170,member,M-001923
claims_b,MB28557229,member,M-001931
claims_b,MB57503414,member,M-000022
claims_b,MB14678711,member,M-001441
claims_b,MB11370793,member,M-000322
claims_b,MB75416933,member,M-002015
claims_b,MB29573041,member,M-002152
claims_b,MB72369824,member,M-001320
claims_b,MB91188948,member,M-000372
claims_b,MB16505688,member,M-001783
claims_b,MB86274567,member,M-000357
claims_b,MB01693222,member,M-001095
claims_b,MB97460687,member,M-001017
claims_b,MB72475098,member,M-000177
claims_b,MB76520583,member,M-002223
claims_b,MB87580116,member,M-002298
claims_b,MB95737424,member,M-001824
claims_b,MB02015179,member,M-001200
claims_b,MB51079694,member,M-001546
claims_b,MB21746728,member,M-001692
claims_b,MB34363268,member,M-002241
claims_b,MB95925983,member,M-000342
claims_b,MB75146293,member,M-000079
claims_b,MB07267644,member,M-001037
claims_b,MB67934076,member,M-002059
claims_b,MB16782477,member,M-001089
claims_b,MB79694801,member,M-000799
claims_b,MB71391010,member,M-001438
claims_b,MB94350608,member,M-002025
claims_b,MB64474159,member,M-000892
claims_b,MB41313669,member,M-001966
claims_b,MB26054020,member,M-000156
claims_b,MB61408972,member,M-002036
claims_b,MB48255231,member,M-000575
claims_b,MB59584522,member,M-000376
claims_b,MB11813404,member,M-002345
claims_b,MB79010042,member,M-000825
claims_b,MB25748341,member,M-000095
claims_b,MB45080697,member,M-001446
claims_b,MB77984620,member,M-001188
claims_b,MB54575354,member,M-001421
claims_b,MB89934747,member,M-001308
claims_b,MB64843897,member,M-002100
claims_b,MB66080806,member,M-001035
claims_b,MB63308406,member,M-000717
claims_b,MB48034735,member,M-001841
claims_b,MB89300492,member,M-000271
claims_b,MB18213276,member,M-000124
claims_b,MB99494541,member,M-002136
claims_b,MB39071522,member,M-001891
claims_b,MB27636546,member,M-001554
claims_b,MB82138779,member,M-001195
claims_b,MB35570755,member,M-000207
claims_b,MB13779264,member,M-001681
claims_b,MB95075416,member,M-000570
claims_b,MB07257686,member,M-001948
claims_b,MB56135725,member,M-002085
claims_b,MB36366259,member,M-001391
claims_b,MB19588118,member,M-001615
claims_b,MB11173787,member,M-001067
claims_b,MB56348030,member,M-000347
claims_b,MB41382580,member,M-001922
claims_b,MB08994192,member,M-000769
claims_b,MB13854626,member,M-000966
claims_b,MB20601268,member,M-002072
claims_b,MB26353784,member,M-001503
claims_b,MB61410640,member,M-001203
claims_b,MB88983888,member,M-001175
claims_b,MB43385340,member,M-001618
claims_b,MB63697356,member,M-000789
claims_b,MB43883276,member,M-001532
claims_b,MB70106555,member,M-001992
claims_b,MB60165940,member,M-001956
claims_b,MB65718640,member,M-000602
claims_b,MB74437458,member,M-000068
claims_b,MB16094525,member,M-000696
claims_b,MB51254050,member,M-000334
claims_b,MB10570029,member,M-002230
claims_b,MB13453152,member,M-002170
claims_b,MB82147935,member,M-001393
claims_b,MB21361812,member,M-000110
claims_b,MB11220004,member,M-002173
claims_b,MB67575794,member,M-001697
claims_b,MB52783304,member,M-001715
claims_b,MB55857931,member,M-000164
claims_b,MB80048665,member,M-000025
claims_b,MB67718480,member,M-001622
claims_b,MB44713904,member,M-002028
claims_b,MB15814687,member,M-000995
claims_b,MB77789079,member,M-000228
claims_b,MB53670451,member,M-002116
claims_b,MB21366552,member,M-002031
claims_b,MB76113817,member,M-001985
claims_b,MB70460439,member,M-002128
claims_b,MB62464258,member,M-000467
claims_b,MB97710595,member,M-001471
claims_b,MB00561104,member,M-001964
claims_b,MB40261914,member,M-000533
claims_b,MB32981324,member,M-000519
claims_b,MB88369672,member,M-000650
claims_b,MB54649480,member,M-000782
claims_b,MB85100169,member,M-000935
claims_b,MB71729237,member,M-000628
claims_b,MB42035079,member,M-000598
claims_b,MB31927492,member,M-001225
claims_b,MB54008708,member,M-001649
claims_b,MB37903378,member,M-002225
claims_b,MB75575530,member,M-001782
claims_b,MB73489212,member,M-001747
claims_b,MB56379776,member,M-001807
claims_b,MB46323191,member,M-000442
claims_b,MB37385696,member,M-000050
claims_b,MB74685481,member,M-002340
claims_b,MB71199906,member,M-002185
claims_b,MB64894729,member,M-000962
claims_b,MB82947099,member,M-001608
claims_b,MB56764586,member,M-001436
claims_b,MB66409428,member,M-001686
claims_b,MB05662097,member,M-001099
claims_b,MB67388734,member,M-002273
claims_b,MB96464619,member,M-000209
claims_b,MB53598753,member,M-001912
claims_b,MB36602780,member,M-001574
claims_b,MB86213226,member,M-000390
claims_b,MB19871432,member,M-001635
claims_b,MB95189821,member,M-002112
claims_b,MB26826266,member,M-001652
claims_b,MB05505291,member,M-001340
claims_b,MB15906458,member,M-001611
claims_b,MB72684966,member,M-000683
claims_b,MB44013571,member,M-000462
claims_b,MB43231088,member,M-000622
claims_b,MB43042832,member,M-001117
claims_b,MB81945021,member,M-001392
claims_b,MB07045237,member,M-000448
claims_b,MB68090647,member,M-000807
claims_b,MB29633659,member,M-000940
claims_b,MB83134088,member,M-001348
claims_b,MB37207440,member,M-001482
claims_b,MB40691933,member,M-001796
claims_b,MB26772387,member,M-000360
claims_b,MB55757342,member,M-000478
claims_b,MB11307671,member,M-000649
claims_b,MB40194740,member,M-001872
claims_b,MB08147644,member,M-001684
claims_b,MB52092026,member,M-001855
claims_b,MB53458386,member,M-000541
claims_b,MB08045780,member,M-001727
claims_b,MB59691437,member,M-000552
claims_b,MB41936181,member,M-000272
claims_b,MB49891348,member,M-001136
claims_b,MB85125977,member,M-000071
claims_b,MB92408696,member,M-000733
claims_b,MB12114140,member,M-000724
claims_b,MB69634938,member,M-001862
claims_b,MB09067690,member,M-000355
claims_b,MB49629263,member,M-001330
claims_b,MB22145548,member,M-000748
claims_b,MB10891605,member,M-001790
claims_b,MB03026428,member,M-001464
claims_b,MB30677709,member,M-001046
claims_b,MB12822379,member,M-001905
claims_b,MB72446804,member,M-000327
claims_b,MB26577865,member,M-001984
claims_b,MB14972279,member,M-000028
claims_b,MB05613827,member,M-001204
claims_b,MB90105606,member,M-001201
claims_b,MB55265613,member,M-001054
claims_b,MB70218664,member,M-002275
claims_b,MB25140847,member,M-000351
claims_b,MB56457460,member,M-002282
claims_b,MB37824471,member,M-002183
claims_b,MB57329147,member,M-002180
claims_b,MB64929189,member,M-001001
claims_b,MB68806311,member,M-001874
claims_b,MB27002880,member,M-001245
claims_b,MB89482259,member,M-001101
claims_b,MB91365617,member,M-000431
claims_b,MB40883024,member,M-002386
claims_b,MB09083764,member,M-000352
claims_b,MB03478029,member,M-000378
claims_b,MB95992406,member,M-001690
claims_b,MB38668339,member,M-000346
claims_b,MB56925051,member,M-001312
claims_b,MB34603983,member,M-001025
claims_b,MB32798491,member,M-002392
claims_b,MB91545441,member,M-000078
claims_b,MB66960098,member,M-000711
claims_b,MB58959861,member,M-001202
claims_b,MB49755172,member,M-000515
claims_b,MB10952896,member,M-000341
claims_b,MB87056735,member,M-001675
claims_b,MB37596710,member,M-002239
claims_b,MB29781129,member,M-001141
claims_b,MB85836028,member,M-001074
claims_b,MB22955139,member,M-002375
claims_b,MB42481834,member,M-001552
claims_b,MB26786211,member,M-000084
claims_b,MB37550897,member,M-000712
claims_b,MB98711733,member,M-001377
claims_b,MB46119311,member,M-001535
claims_b,MB59735865,member,M-000639
claims_b,MB55510043,member,M-001162
claims_b,MB12690720,member,M-002050
claims_b,MB61043277,member,M-002238
claims_b,MB43075436,member,M-000917
claims_b,MB21810617,member,M-000080
claims_b,MB68354185,member,M-002148
claims_b,MB36632757,member,M-000120
claims_b,MB77585294,member,M-000743
claims_b,MB57293719,member,M-001976
